probe_id	group_a_mean_beta	group_b_mean_beta	delta_beta	group_a_n	group_b_n	p_value	abs_delta_beta	direction	fdr	significant	gene	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	dist_to_tss	cgi_relation	cgi_id	annotation_source	predicted_expression_effect	mechanics_basis
cg17150265	0.3861896551724139	0.7558897435897437	-0.3697000884173298	87	39	4.6629160700075716e-17	0.3697000884173298	hypomethylated	3.049769153407333e-16	True	PLD5	chr1	242519839	242519841	-	TSS1500	True	-922.0	OpenSea		imputed_from_region_mix	activation	promoter_hypomethylation
cg12427162	0.7746229885057472	0.28406666666666663	0.49055632183908054	87	39	4.7123649700820266e-17	0.49055632183908054	hypermethylated	3.074790159813617e-16	True	SFT2D2	chr1	168229249	168229251	+	5UTR_1stExon	False	19785.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg02710296	0.7482470588235294	0.22936153846153842	0.518885520361991	85	39	4.95575916648102e-17	0.518885520361991	hypermethylated	3.2259408602661997e-16	True	SHCBP1L	chr1	182952715	182952717	-	5UTR_1stExon	True	34.0	Island		published_manifest	silencing	promoter_hypermethylation
cg21199093	0.7581873563218391	0.20744615384615378	0.5507412024756853	87	39	5.027006482694558e-17	0.5507412024756853	hypermethylated	3.2645831697309573e-16	True	ZMYM4	chr1	35370407	35370409	+	gene_body	False	8691.0	OpenSea		published_manifest	ambiguous	outside_promoter
cg16596604	0.5526298850574715	0.12502051282051282	0.4276093722369586	87	39	6.359019028585405e-17	0.4276093722369586	hypermethylated	4.1101706521233193e-16	True	CRYM	chr16	21283625	21283627	+	TSS200	True	-1097.0	N_Shelf		imputed_from_region_mix	silencing	promoter_hypermethylation
cg03970036	0.5540290697674417	0.12535641025641026	0.42867265951103145	86	39	6.87023758872931e-17	0.42867265951103145	hypermethylated	4.4301743324505666e-16	True	PTPRN	chr2	219309509	219309511	-	5UTR_1stExon	False	34885.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg00765705	0.7527517241379311	0.22985384615384616	0.5228978779840849	87	39	8.401082951263338e-17	0.5228978779840849	hypermethylated	5.404631116421637e-16	True	NCOR2	chr12	124380583	124380585	+	gene_body	False	37882.0	S_Shelf		imputed_from_region_mix	ambiguous	outside_promoter
cg09165441	0.6080632183908048	0.1497717948717949	0.45829142351900987	87	39	8.685767177192373e-17	0.45829142351900987	hypermethylated	5.574720195268095e-16	True		chr10	101284436	101284438	+	intergenic	True	0.0	Island		published_manifest	silencing	promoter_hypermethylation
cg17239057	0.6869883720930232	0.22702564102564102	0.45996273106738217	86	39	9.271972963641568e-17	0.45996273106738217	hypermethylated	5.937088515413377e-16	True	AC092809.3,DEGS1	chr1	224175872	224175874	-	5UTR_1stExon	True	117.0	OpenSea		published_manifest	silencing	promoter_hypermethylation
cg03692651	0.6169287356321839	0.09551578947368422	0.5214129461584996	87	38	1.0863029022556713e-16	0.5214129461584996	hypermethylated	6.939707145340301e-16	True		chr19	22261790	22261792	+	5UTR_1stExon	False	26533.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg24604013	0.5811627906976742	0.12192307692307697	0.4592397137745972	86	39	1.157074852876298e-16	0.4592397137745972	hypermethylated	7.374674294318308e-16	True	SOX1,SOX1-OT	chr13	112067010	112067012	-	TSS200	True	-1217.0	N_Shore		imputed_from_region_mix	silencing	promoter_hypermethylation
cg11735242	0.4518390804597702	0.8326307692307691	-0.38079168877099884	87	39	1.165924748728147e-16	0.38079168877099884	hypomethylated	7.413877973972732e-16	True	LINC01646	chr1	4583969	4583971	-	gene_body	False	31004.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg14541801	0.28675000000000006	0.6582897435897436	-0.3715397435897435	86	39	1.7627830602645537e-16	0.3715397435897435	hypomethylated	1.1183291146759191e-15	True		chr5	40437198	40437200	+	intergenic	False	30956.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg12496211	0.28507701149425296	0.7010973684210529	-0.4160203569267999	87	38	1.7885450821944323e-16	0.4160203569267999	hypomethylated	1.1320583734534804e-15	True	CACNA1C	chr12	2083893	2083895	-	gene_body	False	15712.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg09171112	0.33775632183908044	0.725779487179487	-0.3880231653404066	87	39	2.030851410462495e-16	0.3880231653404066	hypomethylated	1.2824709941472354e-15	True	TENM2	chr5	167284588	167284590	-	5UTR_1stExon	False	29658.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg04221117	0.28128505747126437	0.7321538461538463	-0.4508687886825819	87	39	2.212842123691387e-16	0.4508687886825819	hypomethylated	1.3941920444450092e-15	True	CELF2	chr10	11164257	11164259	-	TSS200	True	-328.0	S_Shore		imputed_from_region_mix	activation	promoter_hypomethylation
cg00970396	0.6264080459770114	0.13077692307692307	0.4956311229000883	87	39	2.8006881965366334e-16	0.4956311229000883	hypermethylated	1.7605241363583827e-15	True		chr16	9013341	9013343	+	intergenic	True	0.0	OpenSea		published_manifest	silencing	promoter_hypermethylation
cg10966440	0.39790465116279067	0.7638487179487178	-0.3659440667859271	86	39	3.3165931298322634e-16	0.3659440667859271	hypomethylated	2.0753260427446988e-15	True	OPCML	chr11	132875805	132875807	+	TSS1500	True	-580.0	OpenSea		imputed_from_region_mix	activation	promoter_hypomethylation
cg22198603	0.2748885057471263	0.6456641025641026	-0.37077559681697625	87	39	3.5515390740901347e-16	0.37077559681697625	hypomethylated	2.217290417392182e-15	True	BTBD9	chr6	38262333	38262335	-	TSS1500	True	-1251.0	OpenSea		imputed_from_region_mix	activation	promoter_hypomethylation
cg27456203	0.7756593023255812	0.30578205128205116	0.46987725104353006	86	39	4.79703488490679e-16	0.46987725104353006	hypermethylated	2.981324621909265e-15	True	WWP2	chr16	69890712	69890714	+	gene_body	False	25313.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg16206460	0.56356091954023	0.11972564102564104	0.443835278514589	87	39	4.996034794305822e-16	0.443835278514589	hypermethylated	3.097992681706116e-15	True	PGLYRP2	chr19	15469888	15469890	-	gene_body	False	23905.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg05057720	0.6338540229885057	0.14529736842105262	0.48855665456745306	87	38	5.7710328726344285e-16	0.48855665456745306	hypermethylated	3.562478045197028e-15	True	AL355835.1,CLEC14A	chr14	38255469	38255471	+	TSS200	True	-1421.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg18023455	0.28010459770114937	0.6974435897435896	-0.4173389920424402	87	39	6.282189303374145e-16	0.4173389920424402	hypomethylated	3.867600460216688e-15	True	VWC2,ZPBP	chr7	49855067	49855069	-	TSS1500	True	-762.0	Island		imputed_from_region_mix	activation	promoter_hypomethylation
cg11081307	0.5092811764705883	0.8753923076923076	-0.36611113122171923	85	39	6.293474356450163e-16	0.36611113122171923	hypomethylated	3.867600460216688e-15	True	ZNF831	chr20	59195563	59195565	+	intergenic	False	34770.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg10168086	0.22187126436781607	0.6979435897435896	-0.47607232537577354	87	39	6.743522793735301e-16	0.47607232537577354	hypomethylated	4.12571427937436e-15	True		chr16	26488644	26488646	+	intergenic	True	0.0	OpenSea		published_manifest	activation	promoter_hypomethylation
cg22691256	0.3110367816091955	0.6963615384615388	-0.3853247568523433	87	39	8.721538469220257e-16	0.3853247568523433	hypomethylated	5.3240147055440106e-15	True	GALNT17	chr7	71472841	71472843	+	gene_body	False	11972.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg01518607	0.7413885057471264	0.20947692307692306	0.5319115826702034	87	39	1.0391874835705202e-15	0.5319115826702034	hypermethylated	6.329596490838623e-15	True	AL021808.1	chr6	27268111	27268113	-	TSS200	True	-1.0	OpenSea		published_manifest	silencing	promoter_hypermethylation
cg09633240	0.25427241379310345	0.6803897435897436	-0.42611732979664013	87	39	1.134367337987111e-15	0.42611732979664013	hypomethylated	6.894042206749101e-15	True	AC010601.1,AC091489.1	chr16	18041809	18041811	+	intergenic	False	32417.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg08445802	0.6783839080459767	0.19331794871794875	0.485065959328028	87	39	1.3472971489899403e-15	0.485065959328028	hypermethylated	8.170033704802132e-15	True		chr6	84772893	84772895	+	TSS1500	True	-1220.0	Island		imputed_from_region_mix	silencing	promoter_hypermethylation
cg15300436	0.251058620689655	0.7195552631578946	-0.46849664246823963	87	38	1.400419750708315e-15	0.46849664246823963	hypomethylated	8.473464879285775e-15	True	MYT1L,MYT1L-AS1	chr2	2318015	2318017	-	intergenic	False	27218.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg20494374	0.6946034482758623	0.22012307692307692	0.47448037135278537	87	39	1.549078716929111e-15	0.47448037135278537	hypermethylated	9.352349967921469e-15	True		chr6	27557898	27557900	+	intergenic	True	0.0	OpenSea		published_manifest	silencing	promoter_hypermethylation
cg04868078	0.6204729411764708	0.20981052631578942	0.41066241486068134	85	38	1.8174228921989298e-15	0.41066241486068134	hypermethylated	1.094837869489136e-14	True	LHX9	chr1	197929098	197929100	-	TSS200	True	-1283.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg25188760	0.3827674418604652	0.7248435897435898	-0.34207614788312457	86	39	2.8999293455613403e-15	0.34207614788312457	hypomethylated	1.7355350571366014e-14	True	AL121757.2	chr20	5320900	5320902	-	5UTR_1stExon	False	35288.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg12129796	0.3228310344827586	0.7457157894736842	-0.4228847549909256	87	38	2.926704579592482e-15	0.4228847549909256	hypomethylated	1.7477516261175107e-14	True	AC083837.1	chr8	78840837	78840839	-	5UTR_1stExon	False	28527.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg12172441	0.728455172413793	0.2805179487179487	0.44793722369584427	87	39	3.0117486875293298e-15	0.44793722369584427	hypermethylated	1.794636365432336e-14	True		chr6	28208384	28208386	+	gene_body	False	39602.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg09513990	0.5247011494252874	0.1461025641025641	0.3785985853227234	87	39	3.5648659547229945e-15	0.3785985853227234	hypermethylated	2.1196291726459016e-14	True	AL021808.1	chr6	27268042	27268044	-	5UTR_1stExon	False	6294.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg08443563	0.1933441860465116	0.6102743589743587	-0.41693017292784706	86	39	4.354841949019184e-15	0.41693017292784706	hypomethylated	2.5781790590421766e-14	True	AC017002.3,ANAPC1	chr2	111699233	111699235	-	gene_body	False	20128.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg11630939	0.25196896551724146	0.7257025641025643	-0.4737335985853228	87	39	8.613431274836848e-15	0.4737335985853228	hypomethylated	5.0666157841492125e-14	True	AC129492.2	chr17	8057130	8057132	+	TSS200	True	-1150.0	N_Shore		imputed_from_region_mix	activation	promoter_hypomethylation
cg02707176	0.7546930232558141	0.30638947368421054	0.44830354957160357	86	38	9.065497726230405e-15	0.44830354957160357	hypermethylated	5.3211372337510516e-14	True	PCDHGA1,PCDHGA10;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5;PCDHGB6;PCDHGB7	chr5	141419190	141419192	-	5UTR_1stExon	False	35557.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg17098965	0.22820465116279068	0.6964282051282049	-0.46822355396541426	86	39	9.213271719624275e-15	0.46822355396541426	hypomethylated	5.3963448643513614e-14	True	ZNF217	chr20	53582980	53582982	-	gene_body	False	9988.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg13916459	0.6732701149425289	0.19167435897435897	0.4815957559681699	87	39	9.935149979154643e-15	0.4815957559681699	hypermethylated	5.806778083561234e-14	True	ALX1	chr12	85279442	85279444	-	TSS1500	True	-777.0	N_Shore		published_manifest	silencing	promoter_hypermethylation
cg13045134	0.748428735632184	0.3264794871794871	0.42194924845269693	87	39	9.965020564947053e-15	0.42194924845269693	hypermethylated	5.811870805076339e-14	True		chr8	102729551	102729553	-	TSS1500	True	-1036.0	Island		imputed_from_region_mix	silencing	promoter_hypermethylation
cg04150495	0.6374383720930232	0.19719230769230767	0.44024606440071556	86	39	9.994649736531526e-15	0.44024606440071556	hypermethylated	5.816801446239852e-14	True	MIR663A,MIR663AHG	chr20	26209691	26209693	-	TSS200	True	-657.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg22520791	0.29261724137931033	0.7133589743589742	-0.4207417329796639	87	39	1.059990888862544e-14	0.4207417329796639	hypomethylated	6.156014739334902e-14	True		chr5	179357095	179357097	+	gene_body	False	24245.0	S_Shelf		imputed_from_region_mix	ambiguous	outside_promoter
cg21158815	0.2582103448275862	0.631248717948718	-0.37303837312113175	87	39	1.0972775159495432e-14	0.37303837312113175	hypomethylated	6.359116743277205e-14	True	BATF	chr14	75522391	75522393	+	gene_body	False	27189.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg06974428	0.42025977011494275	0.7869205128205129	-0.36666074270557014	87	39	1.4663048176490845e-14	0.36666074270557014	hypomethylated	8.462057424542091e-14	True	PIP4K2A	chr10	22683369	22683371	+	gene_body	False	28203.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg11536474	0.5632885057471265	0.13772564102564103	0.4255628647214855	87	39	2.036346346386333e-14	0.4255628647214855	hypermethylated	1.1702601283521457e-13	True		chr2	63058913	63058915	-	TSS1500	True	-115.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg16370398	0.8595127906976747	0.3273692307692308	0.5321435599284439	86	39	2.787444600312197e-14	0.5321435599284439	hypermethylated	1.591914826831103e-13	True	HOXC4	chr12	54055128	54055130	-	gene_body	False	1294.0	S_Shore		published_manifest	ambiguous	outside_promoter
cg21039708	0.6156418604651162	0.19555384615384616	0.42008801431126996	86	39	3.131138528675857e-14	0.42008801431126996	hypermethylated	1.7844891158241867e-13	True	OTX2,OTX2-AS1	chr14	56812010	56812012	+	TSS1500	True	-1172.0	Island		published_manifest	silencing	promoter_hypermethylation
cg13390867	0.70161511627907	0.23354102564102555	0.4680740906380445	86	39	3.233503821802826e-14	0.4680740906380445	hypermethylated	1.839013457244796e-13	True		chr9	84102522	84102524	+	5UTR_1stExon	False	15657.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg01421252	0.2883735632183908	0.6615512820512819	-0.3731777188328911	87	39	3.299418010556017e-14	0.3731777188328911	hypomethylated	1.872624230371359e-13	True	RBFOX1	chr16	5540675	5540677	-	gene_body	False	35167.0	S_Shelf		imputed_from_region_mix	ambiguous	outside_promoter
cg11799593	0.7258604651162789	0.23788205128205123	0.4879784138342277	86	39	3.5781218492672377e-14	0.4879784138342277	hypermethylated	2.0266187051416706e-13	True	LINC02384	chr12	68452088	68452090	-	TSS1500	True	-425.0	OpenSea		published_manifest	silencing	promoter_hypermethylation
cg13387113	0.8854344827586206	0.4084102564102564	0.47702422634836417	87	39	4.287315673662028e-14	0.47702422634836417	hypermethylated	2.413372163022457e-13	True	MXRA7	chr17	76700654	76700656	+	TSS1500	True	-601.0	N_Shore		imputed_from_region_mix	silencing	promoter_hypermethylation
cg25200152	0.771398837209302	0.22097179487179489	0.5504270423375072	86	39	4.556603265720119e-14	0.5504270423375072	hypermethylated	2.559711486898398e-13	True	AC245100.1,AC245100.5;LINC01138	chr1	148318341	148318343	+	TSS1500	True	-328.0	S_Shore		published_manifest	silencing	promoter_hypermethylation
cg17399143	0.38898	0.7652135135135134	-0.3762335135135134	85	37	5.176879290962675e-14	0.3762335135135134	hypomethylated	2.896311081929627e-13	True		chr7	42869534	42869536	+	intergenic	False	38172.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg15411554	0.3597436781609195	0.729048717948718	-0.36930503978779844	87	39	5.6026050059836526e-14	0.36930503978779844	hypomethylated	3.128121128340873e-13	True	ADAMTS16	chr5	5199692	5199694	+	TSS1500	True	-778.0	OpenSea		imputed_from_region_mix	activation	promoter_hypomethylation
cg25881804	0.5462209302325581	0.14541794871794872	0.4008029815146094	86	39	7.243832916288323e-14	0.4008029815146094	hypermethylated	4.0362695783050756e-13	True	LINC00237	chr20	21101259	21101261	+	gene_body	False	2742.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg20150982	0.7702639534883723	0.24333076923076924	0.526933184257603	86	39	8.925032572374728e-14	0.526933184257603	hypermethylated	4.962968517472343e-13	True	MIR100HG	chr11	122440949	122440951	+	5UTR_1stExon	False	17968.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg03502002	0.5802229885057468	0.14080769230769233	0.43941529619805453	87	39	1.4118912314483887e-13	0.43941529619805453	hypermethylated	7.803752943236869e-13	True	GALR1	chr18	77250176	77250178	+	5UTR_1stExon	True	329.0	Island		published_manifest	silencing	promoter_hypermethylation
cg08380477	0.7074517647058827	0.2347025641025641	0.4727492006033186	85	39	1.4426267152799555e-13	0.4727492006033186	hypermethylated	7.957621660389634e-13	True		chr2	172092539	172092541	+	gene_body	False	10405.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg24281267	0.700614117647059	0.25480263157894734	0.4458114860681117	85	38	1.4994175220341984e-13	0.4458114860681117	hypermethylated	8.25430848302193e-13	True	TULP1	chr6	35511870	35511872	-	TSS1500	True	-447.0	S_Shelf		imputed_from_region_mix	silencing	promoter_hypermethylation
cg12134633	0.7359895348837211	0.28306410256410247	0.4529254323196186	86	39	1.9481360593869084e-13	0.4529254323196186	hypermethylated	1.0703059510271675e-12	True	AC123768.4,SCG5	chr15	32641802	32641804	+	5UTR_1stExon	True	101.0	OpenSea		published_manifest	silencing	promoter_hypermethylation
cg03738025	0.6855563218390804	0.20431794871794873	0.4812383731211317	87	39	2.7480668093760217e-13	0.4812383731211317	hypermethylated	1.5061765634836133e-12	True	LIN28B,LIN28B-AS1	chr6	104940818	104940820	-	TSS200	True	-47.0	Island		published_manifest	silencing	promoter_hypermethylation
cg13158272	0.7683770114942529	0.34851842105263153	0.4198585904416213	87	38	2.752459537199759e-13	0.4198585904416213	hypermethylated	1.5061765634836133e-12	True	AC005520.2,MIDEAS	chr14	73790470	73790472	+	gene_body	False	25904.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg11642106	0.6421367816091953	0.2187282051282051	0.4234085764809902	87	39	3.18578915456355e-13	0.4234085764809902	hypermethylated	1.7398335601562765e-12	True		chr3	27731313	27731315	+	TSS200	True	-678.0	Island		imputed_from_region_mix	silencing	promoter_hypermethylation
cg02058408	0.6128162790697674	0.2229692307692308	0.3898470483005366	86	39	5.200112478571268e-13	0.3898470483005366	hypermethylated	2.8342676544911255e-12	True	SCDP1	chr17	20784367	20784369	-	TSS1500	True	-1279.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg15497761	0.774168965517241	0.3103256410256409	0.4638433244916001	87	39	5.996844085756896e-13	0.4638433244916001	hypermethylated	3.2555989532755324e-12	True	AL713999.2,KRTCAP2;TRIM46	chr1	155174920	155174922	+	gene_body	False	26520.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg24892966	0.6092597701149423	0.18742820512820513	0.42183156498673713	87	39	1.1922961796501185e-12	0.42183156498673713	hypermethylated	6.422034520586031e-12	True		chr6	27558243	27558245	-	intergenic	False	25414.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg18675097	0.702649425287356	0.29569487179487175	0.4069545534924842	87	39	1.5421378210341004e-12	0.4069545534924842	hypermethylated	8.25561209468235e-12	True	NKAPL	chr6	28259348	28259350	-	5UTR_1stExon	True	52.0	Island		published_manifest	silencing	promoter_hypermethylation
cg18267049	0.5410705882352943	0.1579051282051282	0.3831654600301661	85	39	1.552305561474062e-12	0.3831654600301661	hypermethylated	8.279967723047084e-12	True	CYP2C23P,TPM4P1	chr10	100115270	100115272	-	TSS1500	True	-315.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg09578475	0.6661390804597704	0.20977297297297293	0.4563661074867975	87	37	1.626571760617513e-12	0.4563661074867975	hypermethylated	8.642538929238507e-12	True	ZNF177,ZNF559-ZNF177	chr19	9363011	9363013	-	TSS200	True	-8.0	Island		published_manifest	silencing	promoter_hypermethylation
cg08732352	0.7237813953488371	0.24920000000000003	0.4745813953488371	86	39	1.6934519163508684e-12	0.4745813953488371	hypermethylated	8.963222378065192e-12	True	AC009531.1	chr7	35258779	35258781	-	gene_body	False	950.0	S_Shore		published_manifest	ambiguous	outside_promoter
cg06173663	0.8308494252873562	0.3979564102564102	0.43289301503094596	87	39	2.0927203270577085e-12	0.43289301503094596	hypermethylated	1.1033978384697746e-11	True	CUX1	chr7	101936648	101936650	+	gene_body	False	30620.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg00004421	0.7565896551724137	0.33526410256410255	0.42132555260831117	87	39	2.178349123224365e-12	0.42132555260831117	hypermethylated	1.1463457933902932e-11	True	AC016876.2,EIF4A1;SENP3;SENP3-EIF4A1	chr17	7571760	7571762	+	gene_body	False	16915.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg26014538	0.7051229885057472	0.2298358974358974	0.4752870910698498	87	39	2.4029066216114098e-12	0.4752870910698498	hypermethylated	1.2572922837269605e-11	True	ZIC1	chr3	147408975	147408977	+	TSS1500	True	-389.0	N_Shore		published_manifest	silencing	promoter_hypermethylation
cg11146691	0.6312034482758618	0.24598205128205125	0.3852213969938106	87	39	2.802466346176569e-12	0.3852213969938106	hypermethylated	1.463569401700957e-11	True	AC008014.1,SLC38A4	chr12	46825953	46825955	-	intergenic	False	24845.0	N_Shelf		imputed_from_region_mix	ambiguous	outside_promoter
cg15811515	0.6534045977011494	0.22034615384615386	0.4330584438549956	87	39	3.4881517273703907e-12	0.4330584438549956	hypermethylated	1.814763786948194e-11	True	YBX3P1	chr16	31569667	31569669	-	gene_body	False	21521.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg08549335	0.18281279069767445	0.6325410256410255	-0.4497282349433511	86	39	3.940556623064896e-12	0.4497282349433511	hypomethylated	2.0462587984043987e-11	True	ZNRF2	chr7	30348337	30348339	+	TSS1500	True	-936.0	Island		imputed_from_region_mix	activation	promoter_hypomethylation
cg05968010	0.1870447058823529	0.6325564102564103	-0.4455117043740574	85	39	6.234672558306659e-12	0.4455117043740574	hypomethylated	3.2192942702384196e-11	True	UTP25	chr1	209827537	209827539	-	TSS200	True	-804.0	Island		imputed_from_region_mix	activation	promoter_hypomethylation
cg13980454	0.7816931034482759	0.33572820512820517	0.44596489832007075	87	39	1.2221609461951858e-11	0.44596489832007075	hypermethylated	6.263574849250326e-11	True	AL132857.1,NKX2-1;SFTA3	chr14	36516699	36516701	+	TSS200	True	-784.0	S_Shelf		imputed_from_region_mix	silencing	promoter_hypermethylation
cg00406319	0.4448576470588235	0.8043307692307693	-0.35947312217194577	85	39	1.6578547966692866e-11	0.35947312217194577	hypomethylated	8.464920309387603e-11	True	AL157888.1	chr10	125162733	125162735	-	5UTR_1stExon	False	28989.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg20171999	0.2490290697674418	0.6479589743589742	-0.39892990459153244	86	39	1.876263714709174e-11	0.39892990459153244	hypomethylated	9.54462300797426e-11	True	AC009879.2,AC009879.4	chr8	66430830	66430832	+	TSS1500	True	-430.0	Island		imputed_from_region_mix	activation	promoter_hypomethylation
cg15408889	0.2974126436781609	0.6204461538461538	-0.32303351016799287	87	39	1.936154651873687e-11	0.32303351016799287	hypomethylated	9.812946178407784e-11	True	TNFAIP8	chr5	119287965	119287967	-	TSS200	True	-1146.0	Island		imputed_from_region_mix	activation	promoter_hypomethylation
cg09664373	0.8288317647058818	0.3751871794871795	0.4536445852187023	85	39	2.3743970641072934e-11	0.4536445852187023	hypermethylated	1.1967832541472908e-10	True	LMF1	chr16	918218	918220	+	TSS200	True	-97.0	N_Shore		imputed_from_region_mix	silencing	promoter_hypermethylation
cg24294041	0.8252574712643678	0.3916184210526316	0.43363905021173615	87	38	3.8804939981027514e-11	0.43363905021173615	hypermethylated	1.9487599657748187e-10	True	STAP2	chr19	4329583	4329585	-	5UTR_1stExon	False	16278.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg27549720	0.6818114942528736	0.2725	0.40931149425287355	87	38	4.538933679470315e-11	0.40931149425287355	hypermethylated	2.2752647477198824e-10	True	HTR6	chr1	19665673	19665675	-	TSS1500	True	-434.0	Island		imputed_from_region_mix	silencing	promoter_hypermethylation
cg27092191	0.8323275862068966	0.37963421052631585	0.45269337568058077	87	38	4.874900569505452e-11	0.45269337568058077	hypermethylated	2.43479124807845e-10	True	ZNF267	chr16	31873377	31873379	+	TSS1500	True	-429.0	N_Shore		published_manifest	silencing	promoter_hypermethylation
cg09233392	0.6109988505747126	0.23929743589743588	0.3717014146772767	87	39	6.297160981472154e-11	0.3717014146772767	hypermethylated	3.1337502203086965e-10	True	C10orf53	chr10	49679441	49679443	-	5UTR_1stExon	False	26531.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg15215348	0.8623360465116278	0.42605897435897444	0.4362770721526533	86	39	6.645822828252979e-11	0.4362770721526533	hypermethylated	3.295320452926161e-10	True	AC008397.2,PDE4C	chr19	18233709	18233711	+	TSS1500	True	-1103.0	Island		imputed_from_region_mix	silencing	promoter_hypermethylation
cg23605961	0.703119540229885	0.3347307692307692	0.36838877099911577	87	39	7.804510287579885e-11	0.36838877099911577	hypermethylated	3.849010728901605e-10	True	PRKAR1B	chr7	711693	711695	+	5UTR_1stExon	False	29074.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg23746497	0.7107581395348836	0.3019184210526316	0.40883971848225203	86	38	1.2475566763407024e-10	0.40883971848225203	hypermethylated	6.130658658153684e-10	True	LIN28B,LIN28B-AS1	chr6	104940792	104940794	-	intergenic	False	10142.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg00722320	0.6794528735632184	0.23727179487179492	0.4421810786914234	87	39	1.3323185615926634e-10	0.4421810786914234	hypermethylated	6.535498372669725e-10	True	ANKRD34C-AS1,MIR184	chr15	79209722	79209724	-	TSS1500	True	-748.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg18786593	0.6250517241379309	0.23936410256410257	0.3856876215738283	87	39	2.5519546534070977e-10	0.3856876215738283	hypermethylated	1.2407468022848314e-09	True		chr2	156322218	156322220	-	intergenic	False	10226.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg11686819	0.26122705882352937	0.6853923076923076	-0.42416524886877827	85	39	2.651326130302716e-10	0.42416524886877827	hypomethylated	1.2867831943359649e-09	True		chr5	2136965	2136967	+	TSS1500	True	-1043.0	N_Shore		imputed_from_region_mix	activation	promoter_hypomethylation
cg05376227	0.8071931034482758	0.3908794871794872	0.4163136162687886	87	39	3.2591675168420616e-10	0.4163136162687886	hypermethylated	1.5706900296079197e-09	True	BX284613.2,FMO6P	chr1	171142053	171142055	-	TSS1500	True	-837.0	S_Shelf		imputed_from_region_mix	silencing	promoter_hypermethylation
cg13539545	0.575671264367816	0.18716923076923078	0.38850203359858526	87	39	5.961647348809009e-10	0.38850203359858526	hypermethylated	2.853074088358597e-09	True	C14orf39	chr14	60507104	60507106	-	gene_body	False	8439.0	Island		published_manifest	ambiguous	outside_promoter
cg16536855	0.8056988372093019	0.4565342105263158	0.3491646266829861	86	38	6.543833546580362e-10	0.3491646266829861	hypermethylated	3.1208178389681e-09	True	HK1	chr10	69278560	69278562	+	intergenic	False	33877.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
