category	gene	probe_id	locus	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	cgi_relation	healthy_beta	healthy_state	tcga_normal_beta	tcga_normal_n	gse_normal_beta	gse_normal_n	tumor_direction	tumor_delta_beta	fdr
08. Mitochondrial Function	ACADL	cg25516881	chr2:210204675-210204677	chr2	210204675.0	210204677.0	+	gene_body	False	OpenSea	0.8835414698847808	HYPER_methylated	0.9006737698329969	89	0.8454221024999999	40	hypermethylated	0.0010093537202439	0.7966063879210935
08. Mitochondrial Function	ACADS	cg21721566	chr12:120725340-120725342	chr12	120725340.0	120725342.0	-	TSS1500	True	N_Shore	0.42861808805492985	intermediate	0.4425392150878906	97	0.394859355	40	hypermethylated	0.1742309927186833	5.8847941459562856e-55
08. Mitochondrial Function	ACADS	cg24768164	chr12:120725457-120725459	chr12	120725457.0	120725459.0	-	TSS1500	True	N_Shore	0.08919795150000001	HYPO_unmethylated		0	0.08919795150000001	40	hypomethylated		
08. Mitochondrial Function	ACADS	cg23907586	chr12:120725563-120725565	chr12	120725563.0	120725565.0	+	TSS1500	True	N_Shore	0.14872256834549283	HYPO_unmethylated	0.1468416685910569	97	0.15328375025000002	40	hypermethylated	0.1058868575279775	4.6121472972479676e-32
08. Mitochondrial Function	ACADS	cg27246729	chr12:120725614-120725616	chr12	120725614.0	120725616.0	+	TSS200	True	N_Shore	0.10535831142606636	HYPO_unmethylated	0.1094041804677432	97	0.09554707900000001	40	hypermethylated	0.0899228857150455	4.684991728300431e-28
08. Mitochondrial Function	ACADS	cg10600917	chr12:120725685-120725687	chr12	120725685.0	120725687.0	+	TSS200	True	N_Shore	0.08727700179568991	HYPO_unmethylated	0.0807685212990672	97	0.103060067	40	hypermethylated	0.0675638152042682	1.6464345658720095e-20
08. Mitochondrial Function	ACADS	cg27522780	chr12:120725689-120725691	chr12	120725689.0	120725691.0	+	TSS200	True	Island	0.10068860839100635	HYPO_unmethylated	0.0958722203048234	97	0.1123683495	40	hypermethylated	0.068144156098908	7.541543379350236e-17
08. Mitochondrial Function	ACADS	cg08618068	chr12:120725693-120725695	chr12	120725693.0	120725695.0	+	TSS200	True	Island	0.023734114891517746	HYPO_unmethylated	0.0221445191766797	97	0.0275888845	40	hypermethylated	0.0398669005705004	1.0057240800941466e-18
08. Mitochondrial Function	ACADS	cg15631966	chr12:120725793-120725795	chr12	120725793.0	120725795.0	-	5UTR_1stExon	True	Island	0.0410540085	HYPO_unmethylated		0	0.0410540085	40	hypomethylated		
08. Mitochondrial Function	ACADS	cg10174836	chr12:120725890-120725892	chr12	120725890.0	120725892.0	+	5UTR_1stExon	True	Island	0.034327923130561634	HYPO_unmethylated	0.0399350382618068	97	0.019628188867567564	37	hypermethylated	0.0626349276264082	2.4114406781443388e-11
08. Mitochondrial Function	ACADS	cg09689449	chr12:120726047-120726049	chr12	120726047.0	120726049.0	-	5UTR_1stExon	True	Island	0.030925724542293653	HYPO_unmethylated	0.0387678613367768	97	0.010366609162162161	37	hypermethylated	0.0640229904732588	1.9772362935226532e-20
08. Mitochondrial Function	ACADS	cg01535453	chr12:120726083-120726085	chr12	120726083.0	120726085.0	-	5UTR_1stExon	True	Island	0.11564943416135016	HYPO_unmethylated	0.1197636692794327	97	0.105672414	40	hypermethylated	0.0879554608206679	1.7501704189665196e-16
08. Mitochondrial Function	ACADS	cg06196801	chr12:120726221-120726223	chr12	120726221.0	120726223.0	-	5UTR_1stExon	True	S_Shore	0.142736518717834	HYPO_unmethylated	0.148274716642714	97	0.12930638875	40	hypermethylated	0.1202173924606756	1.0396205918929399e-27
08. Mitochondrial Function	ACADS	cg09813248	chr12:120726390-120726392	chr12	120726390.0	120726392.0	-	gene_body	False	S_Shore	0.8006183111328125	HYPER_methylated	0.8171369414968589	97	0.7605606325000001	40	hypermethylated	0.0308247929324632	5.987635222476632e-05
08. Mitochondrial Function	ACADS	cg06793505	chr12:120726474-120726476	chr12	120726474.0	120726476.0	+	gene_body	False	S_Shore	0.4977610643761405	intermediate	0.5112940208199098	97	0.46494364499999996	40	hypermethylated	0.1014259912420568	1.2605741481209205e-18
08. Mitochondrial Function	ACADS	cg14666369	chr12:120726567-120726569	chr12	120726567.0	120726569.0	-	gene_body	False	S_Shore	0.9477359592074874	HYPER_methylated	0.9526701465095442	97	0.9357705550000001	40	hypomethylated	-0.0009004973559806	0.8799618822048257
08. Mitochondrial Function	ACADS	cg02340826	chr12:120726842-120726844	chr12	120726842.0	120726844.0	+	gene_body	False	S_Shore	0.8984117982649977	HYPER_methylated	0.9308797305392236	97	0.8196770624999999	40	hypomethylated	-0.0078790138584002	0.0075458283455951
08. Mitochondrial Function	ACADS	cg12067928	chr12:120728339-120728341	chr12	120728339.0	120728341.0	+	gene_body	False	S_Shelf	0.9446331714138059	HYPER_methylated	0.9569580235432104	97	0.914745405	40	hypomethylated	-0.0063654038124502	0.0128931177157613
08. Mitochondrial Function	ACADS	cg13914990	chr12:120737074-120737076	chr12	120737074.0	120737076.0	-	gene_body	False	N_Shelf	0.9766669356088903	HYPER_methylated	0.985413148231113	97	0.9554573700000001	40	hypomethylated	-0.0003982834664769	0.7415262233519428
08. Mitochondrial Function	ACADS	cg06698843	chr12:120737206-120737208	chr12	120737206.0	120737208.0	-	gene_body	False	N_Shelf	0.7934880974153171	HYPER_methylated	0.8197271602669942	97	0.72985837	40	hypomethylated	-0.0023092390487973	0.72332597326348
08. Mitochondrial Function	ACADS	cg22772213	chr12:120737311-120737313	chr12	120737311.0	120737313.0	+	gene_body	False	N_Shelf	0.9091112014776744	HYPER_methylated	0.930374381468468	97	0.8575479900000001	40	hypomethylated	-0.011998756147474	2.269885099155889e-06
08. Mitochondrial Function	ACADS	cg01225086	chr12:120737613-120737615	chr12	120737613.0	120737615.0	+	gene_body	False	N_Shore	0.9866215531592152	HYPER_methylated	0.9896617771423968	97	0.9792490099999999	40	hypomethylated	-0.0006602197042252	0.0055749724652571
08. Mitochondrial Function	ACADS	cg19719987	chr12:120737677-120737679	chr12	120737677.0	120737679.0	-	gene_body	False	N_Shore	0.753902245	HYPER_methylated		0	0.753902245	40	hypomethylated		
08. Mitochondrial Function	ACADS	cg05478314	chr12:120737870-120737872	chr12	120737870.0	120737872.0	+	gene_body	False	N_Shore	0.8807548239136634	HYPER_methylated	0.9112180729502256	97	0.8068814449999999	40	hypermethylated	0.0179084591788042	5.699681432290674e-07
08. Mitochondrial Function	ACADS	cg20406728	chr12:120738015-120738017	chr12	120738015.0	120738017.0	+	gene_body	False	N_Shore	0.8830788028142108	HYPER_methylated	0.9156855946963596	97	0.8040073325000001	40	hypomethylated	-0.0139788943170928	0.0011412375019059
08. Mitochondrial Function	ACADS	cg25730309	chr12:120739338-120739340	chr12	120739338.0	120739340.0	+	gene_body	False	Island	0.9060375955798071	HYPER_methylated	0.9270550442725112	97	0.8550702825000001	40	hypomethylated	-0.0221222770820482	6.494326362058238e-25
08. Mitochondrial Function	ACADS	cg24232053	chr12:120739417-120739419	chr12	120739417.0	120739419.0	+	gene_body	False	Island	0.9867282464351903	HYPER_methylated	0.991718331563104	97	0.9746272900000001	40	hypomethylated	-6.579583400323497e-05	0.907130208477906
08. Mitochondrial Function	ACADS	cg27619006	chr12:120739484-120739486	chr12	120739484.0	120739486.0	-	gene_body	False	Island	0.9376887258190295	HYPER_methylated	0.9631033828578044	97	0.8760581824999999	40	hypomethylated	-0.0105202917103249	2.1749957497067086e-11
08. Mitochondrial Function	ACADS	cg04618812	chr12:120739536-120739538	chr12	120739536.0	120739538.0	-	gene_body	False	Island	0.8821864655401744	HYPER_methylated	0.9169504224639576	97	0.79788387	40	hypomethylated	-0.0190924092192517	3.6742724367906793e-08
08. Mitochondrial Function	ACADS	cg00293381	chr12:120739609-120739611	chr12	120739609.0	120739611.0	+	gene_body	False	S_Shore	0.6204062286867016	intermediate	0.6414810652585373	97	0.5692997500000001	40	hypermethylated	0.012258314161303	0.0018947847802009
08. Mitochondrial Function	ACADSB	cg00931497	chr10:123007982-123007984	chr10	123007982.0	123007984.0	-	gene_body	True	N_Shore	0.06531895221070227	HYPO_unmethylated	0.0692537248749094	97	0.05577712850000001	40	hypermethylated	0.0008836916690148	0.6695986451097616
08. Mitochondrial Function	ACADSB	cg14307892	chr10:123008424-123008426	chr10	123008424.0	123008426.0	-	5UTR_1stExon	True	Island	0.03883543172124035	HYPO_unmethylated	0.0290131298537106	97	0.06265451375	40	hypermethylated	0.0059974871885117	3.0297406563190243e-09
08. Mitochondrial Function	ACADSB	cg26022877	chr10:123008525-123008527	chr10	123008525.0	123008527.0	-	5UTR_1stExon	True	Island	0.028713144963512544	HYPO_unmethylated	0.0286501904123837	97	0.02886580975	40	hypomethylated	-0.0003922730492012	0.6609315010138099
08. Mitochondrial Function	ACADSB	cg17834180	chr10:123008723-123008725	chr10	123008723.0	123008725.0	+	TSS200	True	Island	0.1285121598106039	HYPO_unmethylated	0.1346598752995127	97	0.11360394975000002	40	hypomethylated	-0.017362303680814	1.7225106296419247e-09
08. Mitochondrial Function	ACADSB	cg09788111	chr10:123008738-123008740	chr10	123008738.0	123008740.0	+	5UTR_1stExon	True	Island	0.0997933492517357	HYPO_unmethylated	0.0997235307988432	97	0.099962659	40	hypomethylated	-0.0092974197583782	3.435758448723444e-07
08. Mitochondrial Function	ACADSB	cg19696333	chr10:123008744-123008746	chr10	123008744.0	123008746.0	+	5UTR_1stExon	True	Island	0.02633883151552908	HYPO_unmethylated	0.0271476617793446	97	0.02427418584210526	38	hypomethylated	-0.0046916505919323	9.881089067307556e-06
08. Mitochondrial Function	ACADSB	cg07731146	chr10:123008750-123008752	chr10	123008750.0	123008752.0	-	5UTR_1stExon	True	Island	0.10589051718443486	HYPO_unmethylated	0.0881758621058513	97	0.14884855574999997	40	hypermethylated	0.0215589230566109	0.0067727389975954
08. Mitochondrial Function	ACADSB	cg14958757	chr10:123008753-123008755	chr10	123008753.0	123008755.0	-	5UTR_1stExon	True	Island	0.04682482989412468	HYPO_unmethylated	0.0442296877885476	78	0.051885357	40	hypermethylated	0.002574007530386	0.3707115858740744
08. Mitochondrial Function	ACADSB	cg18870064	chr10:123008759-123008761	chr10	123008759.0	123008761.0	-	5UTR_1stExon	True	Island	0.049949805691713235	HYPO_unmethylated	0.0457895424055016	92	0.05951841124999999	40	hypomethylated	-0.0080392737802985	0.1013328100489009
08. Mitochondrial Function	ACADSB	cg00057700	chr10:123009009-123009011	chr10	123009009.0	123009011.0	+	5UTR_1stExon	True	Island	0.043043743809471395	HYPO_unmethylated	0.0379089792979132	97	0.055495547750000006	40	hypermethylated	0.0001468626037477	0.9337599495096848
08. Mitochondrial Function	ACADSB	cg13648088	chr10:123009021-123009023	chr10	123009021.0	123009023.0	+	5UTR_1stExon	True	Island	0.03946451620631302	HYPO_unmethylated	0.0279804947449988	97	0.06731326824999999	40	hypermethylated	0.0022676812502604	0.134395099049207
08. Mitochondrial Function	ACADSB	cg03860051	chr10:123009091-123009093	chr10	123009091.0	123009093.0	+	5UTR_1stExon	True	Island	0.01152092198431598	HYPO_unmethylated	0.014579293654137	97	0.004104370685	40	hypermethylated	0.0012571375091637	0.031938102639106
08. Mitochondrial Function	ACADSB	cg26346104	chr10:123009275-123009277	chr10	123009275.0	123009277.0	+	5UTR_1stExon	True	Island	0.04700013290612878	HYPO_unmethylated	0.0515911259602025	97	0.03586697475	40	hypomethylated	-0.0026783388245592	0.1964163666163668
08. Mitochondrial Function	ACADSB	cg22262889	chr10:123009379-123009381	chr10	123009379.0	123009381.0	-	5UTR_1stExon	True	Island	0.049759291250000004	HYPO_unmethylated		0	0.049759291250000004	40	hypomethylated		
08. Mitochondrial Function	ACADSB	cg01208243	chr10:123009670-123009672	chr10	123009670.0	123009672.0	+	gene_body	True	S_Shore	0.10129683281759665	HYPO_unmethylated	0.0961696782062963	97	0.11373018274999999	40	hypermethylated	0.0445121945840765	1.0261208016219345e-19
08. Mitochondrial Function	ACADSB	cg07971827	chr10:123012549-123012551	chr10	123012549.0	123012551.0	+	gene_body	False	OpenSea	0.47270211999999995	intermediate		0	0.47270211999999995	40	hypomethylated		
08. Mitochondrial Function	ACADSB	cg18474502	chr10:123017677-123017679	chr10	123017677.0	123017679.0	+	gene_body	False	OpenSea	0.812897901475941	HYPER_methylated	0.8309239097263502	92	0.7714380825	40	hypomethylated	-0.0966629701758252	1.2065926304956156e-16
08. Mitochondrial Function	ACADSB	cg01011367	chr10:123039175-123039177	chr10	123039175.0	123039177.0	-	gene_body	False	OpenSea	0.8710552761904082	HYPER_methylated	0.8954447323514014	97	0.8119108450000001	40	hypomethylated	-0.0230801376866466	0.0024299363186979
08. Mitochondrial Function	ACADSB	cg26687912	chr10:123057898-123057900	chr10	123057898.0	123057900.0	+	gene_body	False	OpenSea	0.8136306080000001	HYPER_methylated		0	0.8136306080000001	40	hypomethylated		
08. Mitochondrial Function	ACADVL	cg23566401	chr17:7217164-7217166	chr17	7217164.0	7217166.0	+	5UTR_1stExon	True	S_Shelf	0.07482938015401353	HYPO_unmethylated	0.0738892161969057	97	0.07710927775000001	40	hypermethylated	0.0132032159529886	9.113911133973926e-05
08. Mitochondrial Function	ACADVL	cg23153707	chr17:7217720-7217722	chr17	7217720.0	7217722.0	+	TSS200	True	N_Shore	0.07301151881089253	HYPO_unmethylated	0.0703237572896111	97	0.0795293405	40	hypermethylated	0.0285531279754628	2.870078173170051e-38
08. Mitochondrial Function	ACADVL	cg06421614	chr17:7217796-7217798	chr17	7217796.0	7217798.0	-	TSS200	True	N_Shore	0.12991421538663317	HYPO_unmethylated	0.1289584759584407	97	0.13223188349999998	40	hypermethylated	0.051800843052799	2.1280997915903855e-26
08. Mitochondrial Function	ACADVL	cg16341159	chr17:7218050-7218052	chr17	7218050.0	7218052.0	+	5UTR_1stExon	True	N_Shore	0.10463147617702509	HYPO_unmethylated	0.098723745837654	97	0.11895772225000001	40	hypermethylated	0.1262793290687638	1.427427933737603e-98
08. Mitochondrial Function	ACADVL	cg24825722	chr17:7218528-7218530	chr17	7218528.0	7218530.0	-	TSS1500	True	N_Shore	0.5482042573295649	intermediate	0.5637965644757772	97	0.5103929125000001	40	hypermethylated	0.114829186156334	1.8935210763812506e-52
08. Mitochondrial Function	ACADVL	cg21636577	chr17:7218561-7218563	chr17	7218561.0	7218563.0	+	TSS1500	True	N_Shore	0.800806591958685	HYPER_methylated	0.8338241577148438	97	0.720738995	40	hypomethylated	-0.019418333031887	1.1635706361134836e-07
08. Mitochondrial Function	ACADVL	cg08505076	chr17:7218743-7218745	chr17	7218743.0	7218745.0	-	TSS1500	True	N_Shore	0.9014776863152942	HYPER_methylated	0.9426201889195394	97	0.8017071175	40	hypermethylated	0.0031746508550735	0.2975819708182317
08. Mitochondrial Function	ACADVL	cg12228229	chr17:7218941-7218943	chr17	7218941.0	7218943.0	+	TSS1500	True	N_Shore	0.7041892603458599	HYPER_methylated	0.730282026467864	97	0.6409143025	40	hypermethylated	0.0819248350256963	3.7167104101587775e-28
08. Mitochondrial Function	ACADVL	cg07716032	chr17:7219526-7219528	chr17	7219526.0	7219528.0	-	5UTR_1stExon	True	N_Shore	0.1756327677852346	HYPO_unmethylated	0.175376715119352	97	0.17625369549999997	40	hypermethylated	0.013027324618944	0.0351250535350482
08. Mitochondrial Function	ACADVL	cg18420143	chr17:7219805-7219807	chr17	7219805.0	7219807.0	-	5UTR_1stExon	True	Island	0.02224026136569501	HYPO_unmethylated	0.0192956457433012	97	0.02938095425	40	hypermethylated	0.0015020282886858	0.0296523593376245
08. Mitochondrial Function	ACADVL	cg00672228	chr17:7219810-7219812	chr17	7219810.0	7219812.0	-	5UTR_1stExon	True	Island	0.06475612601136586	HYPO_unmethylated	0.0611152353974961	97	0.07358528575	40	hypomethylated	-0.0037670443375493	0.0902213407808457
08. Mitochondrial Function	ACADVL	cg16862315	chr17:7219818-7219820	chr17	7219818.0	7219820.0	+	5UTR_1stExon	True	Island	0.017770938368551148	HYPO_unmethylated	0.014089939520531	97	0.026697360575000002	40	hypermethylated	0.0018857268873084	1.7089500902706157e-07
08. Mitochondrial Function	ACADVL	cg12204773	chr17:7219933-7219935	chr17	7219933.0	7219935.0	+	TSS200	True	Island	0.018431382884892572	HYPO_unmethylated	0.0193593121066535	97	0.016123456358974362	39	hypermethylated	0.0027412377768934	8.685023435682973e-14
08. Mitochondrial Function	ACADVL	cg12709244	chr17:7219962-7219964	chr17	7219962.0	7219964.0	+	5UTR_1stExon	True	Island	0.01323408872545332	HYPO_unmethylated	0.0125502360235784	97	0.0148924315275	40	hypermethylated	0.0014121925552576	8.659451067589588e-07
08. Mitochondrial Function	ACADVL	cg24706032	chr17:7219965-7219967	chr17	7219965.0	7219967.0	+	5UTR_1stExon	True	Island	0.011167282414353509	HYPO_unmethylated	0.0133641257728498	97	0.00583993727	40	hypermethylated	0.0013966355122496	3.1026836434065535e-05
08. Mitochondrial Function	ACADVL	cg02295678	chr17:7220095-7220097	chr17	7220095.0	7220097.0	+	TSS200	True	Island	0.022914121304766766	HYPO_unmethylated	0.0163087476160108	97	0.0389321525	40	hypermethylated	0.0022509771169777	0.0001619875390264
08. Mitochondrial Function	ACADVL	cg19513193	chr17:7220170-7220172	chr17	7220170.0	7220172.0	-	TSS200	True	Island	0.01419319318313721	HYPO_unmethylated	0.016799421654534	97	0.007873089140000001	40	hypermethylated	0.0022805933037089	1.055833585181102e-09
08. Mitochondrial Function	ACADVL	cg25521963	chr17:7220233-7220235	chr17	7220233.0	7220235.0	+	5UTR_1stExon	True	Island	0.02398595873981287	HYPO_unmethylated	0.019767866921179	97	0.0342148314	40	hypermethylated	0.0012745722658912	0.0453342113647343
08. Mitochondrial Function	ACADVL	cg10347199	chr17:7220241-7220243	chr17	7220241.0	7220243.0	+	5UTR_1stExon	True	Island	0.011603869762316074	HYPO_unmethylated	0.012722821579766	97	0.008890411605	40	hypermethylated	0.0013871576567065	2.475758310797707e-06
08. Mitochondrial Function	ACADVL	cg07813421	chr17:7220306-7220308	chr17	7220306.0	7220308.0	+	5UTR_1stExon	True	Island	0.07307521363962884	HYPO_unmethylated	0.0751112957590634	97	0.06813771449999999	40	hypomethylated	-0.0087372078526973	0.002529344481489
08. Mitochondrial Function	ACADVL	cg02740128	chr17:7220540-7220542	chr17	7220540.0	7220542.0	-	5UTR_1stExon	True	S_Shore	0.046298149177923235	HYPO_unmethylated	0.0436821082203658	97	0.0526420485	40	hypomethylated	-0.0024517737090797	0.2907837102717189
08. Mitochondrial Function	ACADVL	cg16168199	chr17:7220670-7220672	chr17	7220670.0	7220672.0	+	TSS200	True	S_Shore	0.07677885091169588	HYPO_unmethylated	0.0759575440711581	97	0.07877052	40	hypomethylated	-0.0039737485193324	0.0646566991175054
08. Mitochondrial Function	ACADVL	cg19217955	chr17:7220674-7220676	chr17	7220674.0	7220676.0	+	TSS200	True	S_Shore	0.08612174163118014	HYPO_unmethylated	0.0848786462213575	97	0.089136248	40	hypomethylated	-0.0046429467353182	0.080770365864711
08. Mitochondrial Function	ACADVL	cg03508063	chr17:7221065-7221067	chr17	7221065.0	7221067.0	+	TSS1500	True	S_Shore	0.3908670308882442	intermediate	0.3928026415638088	97	0.38617317500000004	40	hypomethylated	-0.0054301363661752	0.6676808873451376
08. Mitochondrial Function	ACADVL	cg01377644	chr17:7223289-7223291	chr17	7223289.0	7223291.0	-	5UTR_1stExon	True	S_Shelf	0.45411327310746463	intermediate	0.4617785424301305	97	0.4355249949999999	40	hypermethylated	0.0332852199932278	0.0038271971238874
08. Mitochondrial Function	ACADVL	cg10092499	chr17:7223390-7223392	chr17	7223390.0	7223392.0	-	TSS200	True	S_Shelf	0.7539368360344434	HYPER_methylated	0.7705046663579252	97	0.7137598474999999	40	hypomethylated	-0.0378688982439872	1.3216006193139233e-05
